point_id_yr,year,taluk,heuristic_credit_score,risk_category,recommendation,predicted_ndvi,latitude,longitude
HAV_000_2022,2022,Haveri,70.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9235780239105225,14.796456309111548,75.45876634151088
HAV_000_2023,2023,Haveri,68.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8321136832237244,14.796456309111548,75.45876634151088
BYA_000_2019,2019,Byadagi,66.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8272978067398071,14.650726713719049,75.37326061877286
BYA_000_2020,2020,Byadagi,63.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7919086813926697,14.650726713719049,75.37326061877286
BYA_000_2021,2021,Byadagi,66.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8707219958305359,14.650726713719049,75.37326061877286
BYA_000_2022,2022,Byadagi,67.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8796535134315491,14.650726713719049,75.37326061877286
BYA_000_2023,2023,Byadagi,60.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6785898208618164,14.650726713719049,75.37326061877286
RAN_000_2019,2019,Ranebennur,67.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9046704173088074,14.67196398644334,75.6236468582286
RAN_000_2020,2020,Ranebennur,64.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8713955879211426,14.67196398644334,75.6236468582286
RAN_000_2021,2021,Ranebennur,67.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9338743090629578,14.67196398644334,75.6236468582286
RAN_000_2022,2022,Ranebennur,67.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9350073337554932,14.67196398644334,75.6236468582286
RAN_000_2023,2023,Ranebennur,66.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8776936531066895,14.67196398644334,75.6236468582286
RAT_000_2019,2019,Rattihalli,66.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8139113187789917,14.37422910659062,75.51432189123788
RAT_000_2020,2020,Rattihalli,63.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7903835773468018,14.37422910659062,75.51432189123788
RAT_000_2021,2021,Rattihalli,68.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8902711868286133,14.37422910659062,75.51432189123788
RAT_000_2022,2022,Rattihalli,68.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8945785760879517,14.37422910659062,75.51432189123788
RAT_000_2023,2023,Rattihalli,60.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6892929077148438,14.37422910659062,75.51432189123788
HAD_000_2019,2019,Hadagali,53.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6823009252548218,14.955239110267716,75.8041068738854
HAD_000_2020,2020,Hadagali,49.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5842109322547913,14.955239110267716,75.8041068738854
HAD_000_2021,2021,Hadagali,56.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7601244449615479,14.955239110267716,75.8041068738854
HAD_000_2022,2022,Hadagali,56.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7627211809158325,14.955239110267716,75.8041068738854
HAD_000_2023,2023,Hadagali,53.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6872667670249939,14.955239110267716,75.8041068738854
HAG_001_2019,2019,Hagaribommanahalli,46.8,High,REJECT — Poor crop health and water availability signals.,0.5235844254493713,14.929974148671551,76.2778865056129
HAG_001_2020,2020,Hagaribommanahalli,37.9,High,REJECT — Poor crop health and water availability signals.,0.30340322852134705,14.929974148671551,76.2778865056129
HAG_001_2021,2021,Hagaribommanahalli,51.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5967645049095154,14.929974148671551,76.2778865056129
HAG_001_2022,2022,Hagaribommanahalli,50.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5786538124084473,14.929974148671551,76.2778865056129
HAG_001_2023,2023,Hagaribommanahalli,38.8,High,REJECT — Poor crop health and water availability signals.,0.3425666391849518,14.929974148671551,76.2778865056129
HOS_000_2019,2019,Hosapete,69.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8661031126976013,15.083833939290098,76.38455942610742
HOS_000_2020,2020,Hosapete,70.6,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.8636617064476013,15.083833939290098,76.38455942610742
HOS_000_2021,2021,Hosapete,71.8,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9149665236473083,15.083833939290098,76.38455942610742
HOS_000_2022,2022,Hosapete,71.5,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.9090550541877747,15.083833939290098,76.38455942610742
HOS_000_2023,2023,Hosapete,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.880292534828186,15.083833939290098,76.38455942610742
SIR_000_2019,2019,Siruguppa,51.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5795071125030518,15.458030372714823,76.82122485553114
SIR_000_2020,2020,Siruguppa,46.7,High,REJECT — Poor crop health and water availability signals.,0.44172367453575134,15.458030372714823,76.82122485553114
SIR_000_2021,2021,Siruguppa,55.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.661469578742981,15.458030372714823,76.82122485553114
SIR_000_2022,2022,Siruguppa,56.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7050076127052307,15.458030372714823,76.82122485553114
SIR_000_2023,2023,Siruguppa,49.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.53743976354599,15.458030372714823,76.82122485553114
BAL_000_2019,2019,Ballari,57.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7644969820976257,15.070631763020376,76.96142071378743
BAL_000_2020,2020,Ballari,61.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8356944918632507,15.070631763020376,76.96142071378743
BAL_000_2021,2021,Ballari,60.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8275079131126404,15.070631763020376,76.96142071378743
BAL_000_2022,2022,Ballari,61.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8415461778640747,15.070631763020376,76.96142071378743
BAL_000_2023,2023,Ballari,56.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7415006160736084,15.070631763020376,76.96142071378743
SON_000_2019,2019,Sonduru,64.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8008341789245605,15.12348965276946,76.65265546174172
SON_000_2020,2020,Sonduru,67.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8825873732566833,15.12348965276946,76.65265546174172
SON_000_2021,2021,Sonduru,66.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8554686307907104,15.12348965276946,76.65265546174172
SON_000_2022,2022,Sonduru,67.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9032217860221863,15.12348965276946,76.65265546174172
SON_000_2023,2023,Sonduru,63.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7722893357276917,15.12348965276946,76.65265546174172
KUD_000_2019,2019,Kudligi,49.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.4708561897277832,14.786797600754502,76.47884309757293
KUD_000_2020,2020,Kudligi,49.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.4859549105167389,14.786797600754502,76.47884309757293
KUD_000_2021,2021,Kudligi,60.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7340867519378662,14.786797600754502,76.47884309757293
KUD_000_2022,2022,Kudligi,60.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7480814456939697,14.786797600754502,76.47884309757293
KUD_000_2023,2023,Kudligi,45.0,High,REJECT — Poor crop health and water availability signals.,0.3667573034763336,14.786797600754502,76.47884309757293
KUR_000_2019,2019,Kurugodu,63.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.691294252872467,15.37164397956845,76.87852562117236
KUR_000_2020,2020,Kurugodu,67.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7729659080505371,15.37164397956845,76.87852562117236
KUR_000_2021,2021,Kurugodu,67.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.769497811794281,15.37164397956845,76.87852562117236
KUR_000_2022,2022,Kurugodu,69.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8292773365974426,15.37164397956845,76.87852562117236
KUR_000_2023,2023,Kurugodu,60.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6290983557701111,15.37164397956845,76.87852562117236
KOT_000_2019,2019,Kotturu,56.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7308192849159241,14.79042235467614,76.32133511002483
KOT_000_2020,2020,Kotturu,45.9,High,REJECT — Poor crop health and water availability signals.,0.4853123724460602,14.79042235467614,76.32133511002483
KOT_000_2021,2021,Kotturu,58.4,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7592440843582153,14.79042235467614,76.32133511002483
KOT_000_2022,2022,Kotturu,55.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6895882487297058,14.79042235467614,76.32133511002483
KOT_000_2023,2023,Kotturu,50.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5977843403816223,14.79042235467614,76.32133511002483
KAM_000_2019,2019,Kampli,38.4,High,REJECT — Poor crop health and water availability signals.,0.4062541127204895,15.378841516210189,76.73040807987724
KAM_000_2020,2020,Kampli,32.3,High,REJECT — Poor crop health and water availability signals.,0.26718464493751526,15.378841516210189,76.73040807987724
KAM_000_2021,2021,Kampli,34.5,High,REJECT — Poor crop health and water availability signals.,0.33013415336608887,15.378841516210189,76.73040807987724
KAM_000_2022,2022,Kampli,32.4,High,REJECT — Poor crop health and water availability signals.,0.2884708046913147,15.378841516210189,76.73040807987724
KAM_000_2023,2023,Kampli,37.5,High,REJECT — Poor crop health and water availability signals.,0.39280080795288086,15.378841516210189,76.73040807987724
HAR_000_2019,2019,Harapanahalli,56.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7351222038269043,14.779605187135276,75.94239803685191
HAR_000_2020,2020,Harapanahalli,50.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6288141012191772,14.779605187135276,75.94239803685191
HAR_000_2021,2021,Harapanahalli,59.3,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8142949342727661,14.779605187135276,75.94239803685191
HAR_000_2022,2022,Harapanahalli,60.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.849904477596283,14.779605187135276,75.94239803685191
HAR_000_2023,2023,Harapanahalli,57.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7612544298171997,14.779605187135276,75.94239803685191
MOL_000_2019,2019,Molakalmuru,46.7,High,REJECT — Poor crop health and water availability signals.,0.4521549344062805,14.658370086077138,76.75264497809484
MOL_000_2020,2020,Molakalmuru,54.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.629984438419342,14.658370086077138,76.75264497809484
MOL_000_2021,2021,Molakalmuru,60.9,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8036617040634155,14.658370086077138,76.75264497809484
MOL_000_2022,2022,Molakalmuru,62.7,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8532674312591553,14.658370086077138,76.75264497809484
MOL_000_2023,2023,Molakalmuru,49.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.5039822459220886,14.658370086077138,76.75264497809484
CHA_000_2019,2019,Challakere,25.7,High,REJECT — Poor crop health and water availability signals.,0.13285216689109802,14.269766811788108,76.59504335853964
CHA_000_2020,2020,Challakere,29.7,High,REJECT — Poor crop health and water availability signals.,0.18735891580581665,14.269766811788108,76.59504335853964
CHA_000_2021,2021,Challakere,30.4,High,REJECT — Poor crop health and water availability signals.,0.2019324153661728,14.269766811788108,76.59504335853964
CHA_000_2022,2022,Challakere,32.9,High,REJECT — Poor crop health and water availability signals.,0.24707233905792236,14.269766811788108,76.59504335853964
CHA_000_2023,2023,Challakere,25.2,High,REJECT — Poor crop health and water availability signals.,0.12890659272670746,14.269766811788108,76.59504335853964
CHI_000_2019,2019,Chitradurga,62.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8241467475891113,14.373123626061764,76.27269103432069
CHI_000_2020,2020,Chitradurga,56.2,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6963393688201904,14.373123626061764,76.27269103432069
CHI_000_2021,2021,Chitradurga,62.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8298713564872742,14.373123626061764,76.27269103432069
CHI_000_2022,2022,Chitradurga,61.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8145188093185425,14.373123626061764,76.27269103432069
CHI_000_2023,2023,Chitradurga,60.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7723494172096252,14.373123626061764,76.27269103432069
HOL_000_2019,2019,Holalkere,66.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8559615612030029,14.001827121929775,76.21400416858293
HOL_000_2020,2020,Holalkere,69.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9259941577911377,14.001827121929775,76.21400416858293
HOL_000_2021,2021,Holalkere,70.1,Low,APPROVE — Strong satellite-verified agricultural capacity.,0.94761723279953,14.001827121929775,76.21400416858293
HOL_000_2022,2022,Holalkere,69.8,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.9330215454101562,14.001827121929775,76.21400416858293
HOL_000_2023,2023,Holalkere,63.1,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.7992290258407593,14.001827121929775,76.21400416858293
HOS_000_2019,2019,Hosadurga,57.5,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6266952157020569,13.751937908620308,76.35462771112016
HOS_000_2020,2020,Hosadurga,59.0,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.6500732898712158,13.751937908620308,76.35462771112016
HOS_000_2021,2021,Hosadurga,67.6,Moderate,REVIEW — Marginal geospatial indicators; field verification advised.,0.8449305295944214,13.751937908620308,76.35462771112016
